         334652780 function calls (317930857 primitive calls) in 499.271 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
    15000    0.034    0.000    0.236    0.000 /home/nidhal/.virtualenvs/coog/local/lib/python2.7/site-packages/sql/__init__.py:1343(params)
      3/2    0.000    0.000    0.236    0.118 <string>:1(read__loan_payment)
   211169    0.153    0.000    0.235    0.000 /home/nidhal/workspace/coog/trytond/trytond/model/fields/many2one.py:81(sql_format)
    39658    0.113    0.000    0.234    0.000 /usr/lib/python2.7/decimal.py:2508(_rescale)
        1    0.000    0.000    0.232    0.232 <string>:1(read__account_payment_sepa_mandate)
      169    0.001    0.000    0.231    0.001 /home/nidhal/workspace/coog/trytond/trytond/modules/commission_multi_agents/invoice.py:14(agent_plans_used)
   349596    0.155    0.000    0.231    0.000 /home/nidhal/.virtualenvs/coog/local/lib/python2.7/site-packages/sql/__init__.py:429(<genexpr>)
      338    0.010    0.000    0.230    0.001 /home/nidhal/workspace/coog/trytond/trytond/modules/contract_insurance_invoice/contract.py:1892(get_amount)
    69675    0.228    0.000    0.228    0.000 /usr/lib/python2.7/dist-packages/simplejson/encoder.py:119(__init__)
36909/36831    0.071    0.000    0.228    0.000 /home/nidhal/.virtualenvs/coog/local/lib/python2.7/site-packages/sql/conditionals.py:40(_format)
      338    0.002    0.000    0.227    0.001 /home/nidhal/workspace/coog/trytond/trytond/modules/commission_waiting/commission.py:58(get_move)
3601/2052    0.040    0.000    0.227    0.000 /home/nidhal/workspace/coog/trytond/trytond/model/modelstorage.py:1388(_save_values)
21254/21253    0.061    0.000    0.226    0.000 /home/nidhal/workspace/coog/trytond/trytond/model/fields/field.py:288(convert_order)
    71/30    0.001    0.000    0.226    0.008 /home/nidhal/workspace/coog/trytond/trytond/modules/report_engine_flow/report_engine.py:210(build_output)
      338    0.005    0.000    0.225    0.001 /home/nidhal/workspace/coog/trytond/trytond/modules/contract_insurance_invoice/invoice.py:601(new_detail_from_premium)
      346    0.007    0.000    0.222    0.001 /home/nidhal/workspace/coog/trytond/trytond/modules/account_invoice_cog/invoice.py:111(validate)
  1344403    0.222    0.000    0.222    0.000 /home/nidhal/workspace/coog/trytond/trytond/ir/model.py:723(<genexpr>)
     3481    0.017    0.000    0.221    0.000 /home/nidhal/.virtualenvs/coog/local/lib/python2.7/site-packages/sql/__init__.py:934(insert)
      685    0.007    0.000    0.220    0.000 /home/nidhal/workspace/coog/trytond/trytond/modules/account/move.py:1324(validate)
        4    0.000    0.000    0.218    0.055 /home/nidhal/workspace/coog/trytond/trytond/modules/endorsement/event.py:52(get_templates_list)
   131803    0.204    0.000    0.218    0.000 /usr/lib/python2.7/decimal.py:5424(__init__)
    29250    0.202    0.000    0.213    0.000 /home/nidhal/.virtualenvs/coog/local/lib/python2.7/site-packages/sql/__init__.py:436(where)
     8404    0.060    0.000    0.213    0.000 /usr/lib/python2.7/decimal.py:1126(__add__)
    87654    0.164    0.000    0.212    0.000 /home/nidhal/workspace/coog/trytond/trytond/model/modelsql.py:1283(is_leaf)
        1    0.000    0.000    0.212    0.212 /home/nidhal/workspace/coog/trytond/trytond/modules/publi_400/report_engine.py:136(get_generated_code)
     9315    0.109    0.000    0.212    0.000 /home/nidhal/workspace/coog/trytond/trytond/tools/misc.py:280(is_instance_method)
   279856    0.209    0.000    0.209    0.000 /home/nidhal/.virtualenvs/coog/local/lib/python2.7/site-packages/redis/connection.py:71(get_token)
       40    0.001    0.000    0.207    0.005 <string>:1(search__contract_option)
7054/5296    0.051    0.000    0.206    0.000 /home/nidhal/.virtualenvs/coog/local/lib/python2.7/site-packages/sql/__init__.py:1011(params)
      509    0.006    0.000    0.206    0.000 /home/nidhal/workspace/coog/trytond/trytond/modules/account/configuration.py:90(on_change_with_tax_rounding)
    41485    0.112    0.000    0.206    0.000 /home/nidhal/.virtualenvs/coog/local/lib/python2.7/site-packages/msgpack/fallback.py:815(_fb_pack_map_header)
28731/23807    0.072    0.000    0.203    0.000 /home/nidhal/workspace/coog/trytond/trytond/model/modelsql.py:1474(convert_from)
        5    0.000    0.000    0.201    0.040 /home/nidhal/workspace/coog/trytond/trytond/modules/rule_engine/rule_engine.py:991(execute_rule)
     2233    0.019    0.000    0.200    0.000 /home/nidhal/workspace/coog/trytond/trytond/modules/account/move.py:1330(check_account)
   738442    0.176    0.000    0.198    0.000 {method 'add' of 'set' objects}
     3263    0.021    0.000    0.197    0.000 /home/nidhal/.virtualenvs/coog/local/lib/python2.7/site-packages/sql/__init__.py:938(update)
   353844    0.197    0.000    0.197    0.000 {method 'startswith' of 'str' objects}
      169    0.002    0.000    0.197    0.001 /home/nidhal/workspace/coog/trytond/trytond/modules/commission/invoice.py:149(agent_plans_used)
  878/524    0.005    0.000    0.195    0.000 /home/nidhal/workspace/coog/trytond/trytond/modules/coog_core/model.py:225(_save_values)
        5    0.002    0.000    0.195    0.039 /home/nidhal/workspace/coog/trytond/trytond/modules/contract/event.py:82(get_event_keys)
      5/4    0.000    0.000    0.194    0.049 /home/nidhal/workspace/coog/trytond/trytond/modules/endorsement/endorsement.py:418(write)
      345    0.002    0.000    0.193    0.001 /home/nidhal/workspace/coog/trytond/trytond/modules/contract_insurance/contract.py:591(init_dict_for_rule_engine)
        1    0.001    0.001    0.192    0.192 /home/nidhal/workspace/coog/trytond/trytond/wizard/wizard.py:312(__init__)
    35719    0.161    0.000    0.190    0.000 /home/nidhal/.virtualenvs/coog/local/lib/python2.7/site-packages/sql/__init__.py:137(__enter__)
      452    0.001    0.000    0.189    0.000 /home/nidhal/workspace/coog/trytond/trytond/modules/account_payment_sepa_contract/event.py:14(get_related_instances)
      452    0.001    0.000    0.189    0.000 /home/nidhal/workspace/coog/trytond/trytond/modules/contract_insurance_invoice_dunning/event.py:14(get_related_instances)
      452    0.001    0.000    0.188    0.000 /home/nidhal/workspace/coog/trytond/trytond/modules/contract_insurance_payment/event.py:48(get_related_instances)
     6744    0.024    0.000    0.188    0.000 /home/nidhal/.virtualenvs/coog/local/lib/python2.7/site-packages/sql/__init__.py:646(columns)
    43467    0.127    0.000    0.188    0.000 /usr/lib/python2.7/decimal.py:800(_cmp)
      452    0.000    0.000    0.187    0.000 /home/nidhal/workspace/coog/trytond/trytond/modules/account_dunning_cog/event.py:49(get_related_instances)
      340    0.001    0.000    0.187    0.001 /home/nidhal/workspace/coog/trytond/trytond/modules/commission_insurance/commission.py:221(update_agent_from_contract)
      452    0.001    0.000    0.187    0.000 /home/nidhal/workspace/coog/trytond/trytond/modules/contract_insurance_invoice/event.py:63(get_related_instances)
     5945    0.057    0.000    0.186    0.000 /home/nidhal/workspace/coog/trytond/trytond/model/fields/many2one.py:247(_get_target_tables)
      172    0.001    0.000    0.186    0.001 <string>:1(read__contract_billing_information)
      174    0.008    0.000    0.184    0.001 /home/nidhal/workspace/coog/trytond/trytond/modules/loan/loan.py:1233(create_payment)
       34    0.000    0.000    0.183    0.005 <string>:1(search__contract_covered_element)
      512    0.003    0.000    0.183    0.000 /home/nidhal/workspace/coog/trytond/trytond/model/match.py:7(match)
        1    0.000    0.000    0.182    0.182 /home/nidhal/workspace/coog/trytond/trytond/modules/premium_insurance/offered.py:30(get_covered_element_dates)
      683    0.003    0.000    0.182    0.000 /home/nidhal/workspace/coog/trytond/trytond/modules/account/move.py:1383(check_reconciliation)
    28971    0.096    0.000    0.181    0.000 /home/nidhal/.virtualenvs/coog/local/lib/python2.7/site-packages/sql/__init__.py:363(_limit_offset_str)
   614527    0.181    0.000    0.181    0.000 /usr/lib/python2.7/decimal.py:793(__nonzero__)
   559712    0.181    0.000    0.181    0.000 {posix.getpid}
   157263    0.142    0.000    0.180    0.000 /usr/lib/python2.7/decimal.py:3724(_dec_from_triple)
        2    0.002    0.001    0.180    0.090 /home/nidhal/workspace/coog/trytond/trytond/modules/contract_insurance_invoice/contract.py:732(get_invoice_periods)
      491    0.003    0.000    0.180    0.000 /home/nidhal/workspace/coog/trytond/trytond/cache_redis.py:59(set)
      104    0.000    0.000    0.179    0.002 /home/nidhal/workspace/coog/trytond/trytond/modules/coog_core/coog_string.py:123(translate_field)
      104    0.002    0.000    0.179    0.002 /home/nidhal/workspace/coog/trytond/trytond/modules/coog_core/coog_string.py:127(translate)
    25/19    0.000    0.000    0.179    0.009 <string>:1(read__report_flow_variable)
     3263    0.023    0.000    0.176    0.000 /home/nidhal/.virtualenvs/coog/local/lib/python2.7/site-packages/sql/__init__.py:719(__init__)
    40280    0.175    0.000    0.175    0.000 /home/nidhal/.virtualenvs/coog/local/lib/python2.7/site-packages/msgpack/fallback.py:613(__init__)
     1131    0.002    0.000    0.174    0.000 /home/nidhal/workspace/coog/trytond/trytond/modules/account_invoice_cog/invoice.py:115(<setcomp>)
        2    0.000    0.000    0.170    0.085 /home/nidhal/workspace/coog/trytond/trytond/modules/contract/event.py:46(get_templates_list)
       96    0.000    0.000    0.168    0.002 /home/nidhal/workspace/coog/trytond/trytond/modules/coog_core/coog_string.py:85(translate_label)
      338    0.002    0.000    0.167    0.000 /home/nidhal/workspace/coog/trytond/trytond/modules/commission_insurance/commission.py:552(match)
    39762    0.164    0.000    0.164    0.000 /home/nidhal/workspace/coog/trytond/trytond/perf_analyzer.py:183(_x_key)
        6    0.000    0.000    0.162    0.027 /home/nidhal/workspace/coog/trytond/trytond/modules/commission_insurance/party.py:109(get_rec_name)
     7331    0.046    0.000    0.162    0.000 /usr/lib/python2.7/inspect.py:804(getargspec)
        2    0.000    0.000    0.161    0.080 /home/nidhal/workspace/coog/trytond/trytond/modules/contract_insurance_invoice_dunning/contract.py:70(get_current_dunning)
      6/2    0.000    0.000    0.159    0.080 /home/nidhal/workspace/coog/trytond/trytond/modules/endorsement/endorsement.py:549(update_after_application)
     5465    0.022    0.000    0.159    0.000 /home/nidhal/workspace/coog/trytond/trytond/modules/coog_core/ir.py:107(today)
1561/1556    0.011    0.000    0.159    0.000 /home/nidhal/workspace/coog/trytond/trytond/model/fields/one2many.py:214(__set__)
   198384    0.106    0.000    0.159    0.000 /usr/lib/python2.7/decimal.py:5835(_convert_other)
        5    0.000    0.000    0.158    0.032 /home/nidhal/workspace/coog/trytond/trytond/modules/premium/contract.py:589(search_main_contract)
   501170    0.158    0.000    0.158    0.000 {method 'write' of '_io.BytesIO' objects}
        2    0.000    0.000    0.157    0.079 /home/nidhal/workspace/coog/trytond/trytond/modules/premium/contract.py:499(save)
   292194    0.157    0.000    0.157    0.000 {_struct.pack}
        5    0.000    0.000    0.157    0.031 /home/nidhal/workspace/coog/trytond/trytond/modules/premium_insurance/contract.py:85(get_premium_tree)
        1    0.000    0.000    0.155    0.155 /home/nidhal/workspace/coog/trytond/trytond/modules/offered_eligibility/contract.py:25(check_eligibility)
        1    0.000    0.000    0.155    0.155 <string>:1(search__report_template_offered_product)
       10    0.000    0.000    0.154    0.015 <string>:1(read__event_log)
        2    0.000    0.000    0.153    0.077 <string>:1(_validate__contract_covered_element)
     1022    0.008    0.000    0.152    0.000 /home/nidhal/workspace/coog/trytond/trytond/modules/account/move.py:211(validate)
     3465    0.080    0.000    0.152    0.000 /home/nidhal/workspace/coog/trytond/trytond/model/model.py:119(default_get)
   278794    0.150    0.000    0.150    0.000 {method 'split' of 'str' objects}
  1585937    0.149    0.000    0.149    0.000 {ord}
    35331    0.057    0.000    0.149    0.000 /home/nidhal/.virtualenvs/coog/local/lib/python2.7/site-packages/sql/__init__.py:166(alias_factory)
     16/8    0.000    0.000    0.147    0.018 <string>:1(read__endorsement_loan_increment)
     16/8    0.000    0.000    0.147    0.018 /home/nidhal/workspace/coog/trytond/trytond/modules/endorsement/endorsement.py:664(read)
      356    0.012    0.000    0.147    0.000 /home/nidhal/workspace/coog/trytond/trytond/modules/rule_engine/rule_engine.py:1058(<dictcomp>)
        1    0.000    0.000    0.147    0.147 /home/nidhal/workspace/coog/trytond/trytond/modules/contract_insurance_invoice/move.py:159(split)
        1    0.000    0.000    0.147    0.147 /home/nidhal/workspace/coog/trytond/trytond/modules/account_cog/move.py:283(split)
     3263    0.040    0.000    0.147    0.000 /home/nidhal/.virtualenvs/coog/local/lib/python2.7/site-packages/sql/__init__.py:774(params)
   102330    0.093    0.000    0.146    0.000 /home/nidhal/workspace/coog/trytond/trytond/model/fields/field.py:210(_get_depends)
11548/11541    0.013    0.000    0.144    0.000 {method 'sort' of 'list' objects}
        1    0.000    0.000    0.144    0.144 <string>:1(delete__loan_increment)
      349    0.004    0.000    0.143    0.000 /home/nidhal/workspace/coog/trytond/trytond/modules/contract_insurance/contract.py:1273(init_dict_for_rule_engine)
        4    0.000    0.000    0.143    0.036 <string>:1(_validate__account_invoice_logging)
2131/1275    0.033    0.000    0.142    0.000 /home/nidhal/workspace/coog/trytond/trytond/model/fields/many2one.py:221(convert_order)
     3468    0.015    0.000    0.142    0.000 /home/nidhal/.virtualenvs/coog/local/lib/python2.7/site-packages/sql/__init__.py:1080(__str__)
     6365    0.020    0.000    0.141    0.000 /home/nidhal/.virtualenvs/coog/local/lib/python2.7/site-packages/sql/__init__.py:264(join)
        1    0.000    0.000    0.141    0.141 /home/nidhal/workspace/coog/trytond/trytond/modules/premium/contract.py:154(store_prices)
    48064    0.102    0.000    0.141    0.000 /home/nidhal/workspace/coog/trytond/trytond/transaction.py:108(__exit__)
      169    0.000    0.000    0.141    0.001 :2(<module>)
        6    0.000    0.000    0.141    0.023 /home/nidhal/workspace/coog/trytond/trytond/modules/offered_insurance/party.py:46(get_rec_name)
        1    0.000    0.000    0.141    0.141 <string>:1(delete__loan_payment)
      169    0.005    0.000    0.141    0.001 :2(fct_3922497643829111883)
    29289    0.066    0.000    0.139    0.000 /home/nidhal/.virtualenvs/coog/local/lib/python2.7/site-packages/sql/__init__.py:328(order_by)
      339    0.000    0.000    0.139    0.000 /home/nidhal/workspace/coog/trytond/trytond/modules/account_invoice/invoice.py:1041(<genexpr>)
        1    0.000    0.000    0.138    0.138 /home/nidhal/workspace/coog/trytond/trytond/modules/piga/contract.py:322(check_eligibility)
        1    0.000    0.000    0.138    0.138 <string>:21(<Expression u'cleanup_data(format(record.contract.insurance_rate * 100, ".2f") if (format(record.contract.insurance_rate * 100, ".2f")) else "")'>)
