         338383121 function calls (321309617 primitive calls) in 477.753 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
      338    0.004    0.000    0.079    0.000 /home/nidhal/workspace/coog/trytond/trytond/modules/currency/currency.py:206(compute)
        2    0.000    0.000    0.079    0.039 /home/nidhal/workspace/coog/trytond/trytond/modules/report_engine/event.py:118(template_matches)
        4    0.000    0.000    0.078    0.020 /home/nidhal/workspace/coog/trytond/trytond/modules/distribution_report_engine/event.py:14(get_templates_list)
   283523    0.078    0.000    0.078    0.000 {method 'gettimeout' of '_socket.socket' objects}
       23    0.001    0.000    0.078    0.003 /home/nidhal/workspace/coog/trytond/trytond/modules/endorsement/endorsement.py:862(getter_activation_history)
    36063    0.078    0.000    0.078    0.000 /home/nidhal/.virtualenvs/coog/local/lib/python2.7/site-packages/sql/__init__.py:146(__exit__)
    26071    0.031    0.000    0.078    0.000 /home/nidhal/workspace/coog/trytond/trytond/model/modelstorage.py:985(required_test)
        1    0.000    0.000    0.078    0.078 /home/nidhal/workspace/coog/trytond/trytond/modules/endorsement_loan/endorsement.py:553(apply_values)
    80814    0.069    0.000    0.078    0.000 /home/nidhal/.virtualenvs/coog/local/lib/python2.7/site-packages/msgpack/fallback.py:277(_fb_got_extradata)
        6    0.000    0.000    0.077    0.013 /home/nidhal/workspace/coog/trytond/trytond/modules/contract_insurance/contract.py:975(get_rec_name)
       21    0.000    0.000    0.076    0.004 <string>:1(search__distribution_network)
    15169    0.034    0.000    0.076    0.000 {any}
        1    0.000    0.000    0.076    0.076 /home/nidhal/workspace/coog/trytond/trytond/modules/offered_eligibility/offered.py:72(calculate)
     2266    0.045    0.000    0.075    0.000 /home/nidhal/workspace/coog/trytond/trytond/model/modelstorage.py:968(<setcomp>)
       12    0.000    0.000    0.075    0.006 /home/nidhal/workspace/coog/trytond/trytond/modules/endorsement/endorsement.py:694(get_relation)
     2983    0.007    0.000    0.074    0.000 {sum}
    29594    0.074    0.000    0.074    0.000 /home/nidhal/.virtualenvs/coog/local/lib/python2.7/site-packages/sql/__init__.py:459(having)
       88    0.001    0.000    0.074    0.001 /home/nidhal/workspace/coog/trytond/trytond/modules/party_cog/party.py:965(union_columns)
        7    0.000    0.000    0.074    0.011 <string>:1(read__publi400_configuration)
      177    0.001    0.000    0.074    0.000 /home/nidhal/workspace/coog/trytond/trytond/modules/table/table.py:880(get)
    10133    0.027    0.000    0.074    0.000 /home/nidhal/.virtualenvs/coog/local/lib/python2.7/site-packages/sql/__init__.py:675(_format)
    19849    0.053    0.000    0.073    0.000 /home/nidhal/workspace/coog/trytond/trytond/ir/model.py:528(check)
        8    0.000    0.000    0.073    0.009 /home/nidhal/workspace/coog/trytond/trytond/modules/loan/loan.py:545(get_rec_name)
        1    0.000    0.000    0.073    0.073 /home/nidhal/workspace/coog/trytond/trytond/modules/offered/offered.py:439(calculate_end_date)
       23    0.001    0.000    0.072    0.003 /home/nidhal/workspace/coog/trytond/trytond/modules/contract/contract.py:705(getter_activation_history)
     5463    0.027    0.000    0.072    0.000 /home/nidhal/.virtualenvs/coog/local/lib/python2.7/site-packages/pytz/__init__.py:125(timezone)
      338    0.000    0.000    0.072    0.000 /home/nidhal/workspace/coog/trytond/trytond/modules/contract_insurance_invoice/contract.py:1267(<genexpr>)
  186/184    0.000    0.000    0.071    0.000 /home/nidhal/workspace/coog/trytond/trytond/modules/currency_cog/model.py:53(get_currency_id)
    42152    0.041    0.000    0.071    0.000 /home/nidhal/.virtualenvs/coog/local/lib/python2.7/site-packages/msgpack/fallback.py:18(dict_iteritems)
      170    0.006    0.000    0.071    0.000 /home/nidhal/workspace/coog/trytond/trytond/modules/account_payment_sepa_cog/payment.py:742(get_next_possible_payment_date)
       88    0.005    0.000    0.071    0.001 /home/nidhal/workspace/coog/trytond/trytond/model/union.py:47(union_columns)
16380/16001    0.055    0.000    0.070    0.000 /home/nidhal/.virtualenvs/coog/local/lib/python2.7/site-packages/sql/conditionals.py:96(params)
    19/17    0.000    0.000    0.070    0.004 <string>:1(read__endorsement)
        3    0.000    0.000    0.070    0.023 /home/nidhal/workspace/coog/trytond/trytond/modules/publi_400/configuration.py:38(valid)
    15339    0.023    0.000    0.070    0.000 /home/nidhal/workspace/coog/trytond/trytond/model/fields/field.py:195(_set_domain)
      518    0.002    0.000    0.069    0.000 /home/nidhal/workspace/coog/trytond/trytond/model/fields/one2many.py:145(write)
    39538    0.069    0.000    0.069    0.000 {zip}
    21/15    0.000    0.000    0.069    0.005 <string>:1(read__offered_product)
        1    0.000    0.000    0.069    0.069 /home/nidhal/workspace/coog/trytond/trytond/modules/contract_loan_invoice/offered.py:22(get_option_dates)
     2293    0.008    0.000    0.069    0.000 /home/nidhal/workspace/coog/trytond/trytond/model/modelsql.py:342(__insert_history)
      171    0.002    0.000    0.068    0.000 /home/nidhal/workspace/coog/trytond/trytond/modules/distribution_portfolio/rule_engine.py:14(_re_portfolio_code)
       18    0.002    0.000    0.068    0.004 /home/nidhal/workspace/coog/trytond/trytond/ir/translation.py:391(get_ids)
   409821    0.068    0.000    0.068    0.000 {method 'strip' of 'str' objects}
    21838    0.009    0.000    0.068    0.000 {abs}
        2    0.000    0.000    0.068    0.034 <string>:1(_validate__contract_option)
   237126    0.067    0.000    0.067    0.000 {_struct.unpack}
   142596    0.067    0.000    0.067    0.000 /home/nidhal/.virtualenvs/coog/local/lib/python2.7/site-packages/sql/operators.py:126(_operands)
       15    0.000    0.000    0.067    0.004 /home/nidhal/workspace/coog/trytond/trytond/modules/offered/extra_data.py:328(get_extra_data_value)
        6    0.000    0.000    0.067    0.011 <string>:1(search__bank)
    31348    0.037    0.000    0.066    0.000 /usr/lib/python2.7/decimal.py:1753(_round_half_up)
   153675    0.066    0.000    0.066    0.000 /usr/lib/python2.7/decimal.py:3899(Etop)
        1    0.000    0.000    0.066    0.066 /home/nidhal/workspace/coog/trytond/trytond/modules/account_invoice/invoice.py:1965(validate)
      169    0.001    0.000    0.065    0.000 /home/nidhal/workspace/coog/trytond/trytond/modules/account_invoice/invoice.py:1971(check_same_account)
     1036    0.002    0.000    0.065    0.000 /home/nidhal/workspace/coog/trytond/trytond/model/fields/one2many.py:147(<genexpr>)
        3    0.000    0.000    0.065    0.022 <string>:1(_validate__endorsement_loan_increment)
    43287    0.027    0.000    0.065    0.000 /home/nidhal/.virtualenvs/coog/local/lib/python2.7/site-packages/sql/__init__.py:1083(format_)
        5    0.000    0.000    0.065    0.013 :2(fct__3417532862347420248)
     8870    0.010    0.000    0.065    0.000 /home/nidhal/workspace/coog/trytond/trytond/tools/datetime_strftime.py:7(datetime_strftime)
    45963    0.065    0.000    0.065    0.000 /home/nidhal/.virtualenvs/coog/local/lib/python2.7/site-packages/sql/__init__.py:921(__str__)
      169    0.005    0.000    0.064    0.000 :2(fct__6532076345397388233)
      340    0.001    0.000    0.064    0.000 /home/nidhal/workspace/coog/trytond/trytond/modules/contract_insurance_invoice/contract.py:812(key)
    23651    0.058    0.000    0.064    0.000 /home/nidhal/workspace/coog/trytond/trytond/model/modelstorage.py:1531(__nonzero__)
   156001    0.064    0.000    0.064    0.000 /home/nidhal/workspace/coog/trytond/trytond/model/fields/one2many.py:105(<genexpr>)
   407821    0.064    0.000    0.064    0.000 /home/nidhal/.virtualenvs/coog/local/lib/python2.7/site-packages/msgpack/fallback.py:45(<lambda>)
     2298    0.010    0.000    0.063    0.000 /home/nidhal/workspace/coog/trytond/trytond/backend/__init__.py:21(get)
      340    0.001    0.000    0.063    0.000 /home/nidhal/workspace/coog/trytond/trytond/modules/commission_insurance/commission.py:125(get_commissioned_contract)
      338    0.004    0.000    0.063    0.000 /home/nidhal/workspace/coog/trytond/trytond/modules/contract_insurance_invoice/contract.py:1840(get_description)
        2    0.000    0.000    0.063    0.031 /home/nidhal/workspace/coog/trytond/trytond/modules/premium/contract.py:499(save)
      340    0.008    0.000    0.063    0.000 /home/nidhal/workspace/coog/trytond/trytond/modules/contract_waiver_premium/contract.py:57(add_waiver_invoice_lines)
    24066    0.029    0.000    0.062    0.000 /home/nidhal/.virtualenvs/coog/local/lib/python2.7/site-packages/sql/__init__.py:1484(params)
   461761    0.062    0.000    0.062    0.000 /home/nidhal/.virtualenvs/coog/local/lib/python2.7/site-packages/sql/__init__.py:1307(params)
    38141    0.045    0.000    0.062    0.000 /usr/lib/python2.7/decimal.py:728(_check_nans)
      845    0.003    0.000    0.062    0.000 /home/nidhal/workspace/coog/trytond/trytond/modules/contract_insurance_invoice/invoice.py:613(get_option)
    49764    0.051    0.000    0.061    0.000 /home/nidhal/workspace/coog/trytond/trytond/transaction.py:166(set_current_transaction)
       17    0.000    0.000    0.061    0.004 <string>:1(search__loan_increment)
    46460    0.046    0.000    0.060    0.000 /home/nidhal/.virtualenvs/coog/local/lib/python2.7/site-packages/sql/__init__.py:689(<genexpr>)
    41919    0.033    0.000    0.060    0.000 /home/nidhal/workspace/coog/trytond/trytond/model/model.py:381(__int__)
   166876    0.060    0.000    0.060    0.000 /home/nidhal/.virtualenvs/coog/local/lib/python2.7/site-packages/sql/__init__.py:92(param)
      338    0.004    0.000    0.060    0.000 /home/nidhal/.virtualenvs/coog/local/lib/python2.7/site-packages/dateutil/rrule.py:212(between)
        4    0.000    0.000    0.060    0.015 /home/nidhal/workspace/coog/trytond/trytond/modules/endorsement/endorsement.py:749(apply_values)
   495842    0.060    0.000    0.060    0.000 {id}
     3337    0.006    0.000    0.059    0.000 /usr/lib/python2.7/decimal.py:1104(__abs__)
   158952    0.059    0.000    0.059    0.000 /usr/lib/python2.7/decimal.py:441(getcontext)
    10849    0.029    0.000    0.058    0.000 /home/nidhal/workspace/coog/trytond/trytond/tools/misc.py:209(<genexpr>)
     7384    0.055    0.000    0.058    0.000 /home/nidhal/.virtualenvs/coog/local/lib/python2.7/site-packages/sql/__init__.py:984(condition)
      123    0.000    0.000    0.058    0.000 /home/nidhal/workspace/coog/trytond/trytond/modules/endorsement/endorsement.py:317(<genexpr>)
    20310    0.058    0.000    0.058    0.000 /home/nidhal/.virtualenvs/coog/local/lib/python2.7/site-packages/sql/__init__.py:79(__init__)
        1    0.000    0.000    0.058    0.058 <string>:1(create__loan_increment)
        1    0.000    0.000    0.057    0.057 /home/nidhal/workspace/coog/trytond/trytond/modules/commission_insurance/invoice.py:214(_get_commissions_to_cancel)
    12/10    0.000    0.000    0.056    0.006 <string>:1(read__commission_plan)
       26    0.000    0.000    0.055    0.002 <string>:1(read__endorsement_contract_field)
   273373    0.055    0.000    0.055    0.000 /home/nidhal/workspace/coog/trytond/trytond/model/model.py:415(__nonzero__)
     2065    0.010    0.000    0.055    0.000 /home/nidhal/.virtualenvs/coog/local/lib/python2.7/site-packages/sql/conditionals.py:55(__str__)
     8871    0.055    0.000    0.055    0.000 {method 'strftime' of 'datetime.date' objects}
     2057    0.003    0.000    0.055    0.000 /home/nidhal/.virtualenvs/coog/local/lib/python2.7/site-packages/dateutil/relativedelta.py:317(__radd__)
        4    0.000    0.000    0.054    0.014 /home/nidhal/workspace/coog/trytond/trytond/modules/contract/contract.py:893(validate)
        1    0.000    0.000    0.054    0.054 <string>:133(<Expression u'cleanup_data(format_date(min([d.start for d in record.contract.all_premiums]), Party.lang))'>)
        7    0.000    0.000    0.054    0.008 <string>:1(read__endorsement_loan)
      338    0.003    0.000    0.054    0.000 /home/nidhal/.virtualenvs/coog/local/lib/python2.7/site-packages/dateutil/rrule.py:194(after)
     1764    0.012    0.000    0.053    0.000 /home/nidhal/.virtualenvs/coog/local/lib/python2.7/site-packages/sql/aggregate.py:92(__str__)
     3330    0.013    0.000    0.053    0.000 /usr/lib/python2.7/decimal.py:1083(__pos__)
    49232    0.053    0.000    0.053    0.000 {method 'index' of 'list' objects}
       15    0.000    0.000    0.053    0.004 /home/nidhal/workspace/coog/trytond/trytond/modules/contract_insurance/contract.py:626(get_all_extra_data)
    40116    0.045    0.000    0.052    0.000 /home/nidhal/.virtualenvs/coog/local/lib/python2.7/site-packages/redis/client.py:378(<lambda>)
        9    0.000    0.000    0.052    0.006 /home/nidhal/workspace/coog/trytond/trytond/modules/loan/contract.py:300(get_shares_at_date)
        1    0.000    0.000    0.052    0.052 /home/nidhal/workspace/coog/trytond/trytond/modules/premium/contract.py:154(store_prices)
     2057    0.034    0.000    0.052    0.000 /home/nidhal/.virtualenvs/coog/local/lib/python2.7/site-packages/dateutil/relativedelta.py:255(__add__)
        5    0.000    0.000    0.052    0.010 /home/nidhal/workspace/coog/trytond/trytond/modules/premium/contract.py:608(get_premium_tree)
        8    0.000    0.000    0.051    0.006 /home/nidhal/workspace/coog/trytond/trytond/modules/account_cog/move.py:200(query_get)
    86/70    0.000    0.000    0.051    0.001 /home/nidhal/.virtualenvs/coog/local/lib/python2.7/site-packages/genshi/template/base.py:263(_apply_directives)
        8    0.001    0.000    0.051    0.006 /home/nidhal/workspace/coog/trytond/trytond/modules/account/move.py:1229(query_get)
       16    0.000    0.000    0.051    0.003 /home/nidhal/.virtualenvs/coog/local/lib/python2.7/site-packages/genshi/template/directives.py:620(__call__)
    16032    0.047    0.000    0.051    0.000 /usr/lib/python2.7/decimal.py:999(__str__)
      175    0.000    0.000    0.051    0.000 /home/nidhal/workspace/coog/trytond/trytond/modules/loan/loan.py:1226(get_currency)
       14    0.000    0.000    0.051    0.004 /home/nidhal/workspace/coog/trytond/trytond/modules/piga/party.py:90(get_full_name)
    36054    0.036    0.000    0.051    0.000 /home/nidhal/.virtualenvs/coog/local/lib/python2.7/site-packages/sql/__init__.py:226(_with_str)
      170    0.002    0.000    0.050    0.000 /home/nidhal/workspace/coog/trytond/trytond/modules/contract_life_clause/contract.py:22(get_default_contacts)
     2720    0.003    0.000    0.050    0.000 /home/nidhal/workspace/coog/trytond/trytond/res/ir.py:293(<genexpr>)
       14    0.000    0.000    0.050    0.004 /home/nidhal/workspace/coog/trytond/trytond/model/fields/selection.py:83(__get__)
   218519    0.049    0.000    0.049    0.000 {method 'remove' of 'list' objects}
        8    0.000    0.000    0.049    0.006 <string>:1(search__account_fiscalyear)
        4    0.000    0.000    0.049    0.012 /home/nidhal/workspace/coog/trytond/trytond/modules/loan/contract.py:628(get_rec_name)
        9    0.000    0.000    0.049    0.005 /home/nidhal/workspace/coog/trytond/trytond/modules/commission_insurance/contract.py:118(on_change_with_broker)
    67176    0.049    0.000    0.049    0.000 /home/nidhal/.virtualenvs/coog/local/lib/python2.7/site-packages/sql/operators.py:122(__init__)
       27    0.000    0.000    0.048    0.002 /usr/lib/python2.7/dist-packages/simplejson/__init__.py:434(loads)
